molecule_chembl_id,activity_value_nm,activity_type,relation,smiles,heavy_atoms
CHEMBL35528,175.0,Ki,=,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(=O)O)CC(=O)O,47
CHEMBL139549,180.0,Ki,=,NS(=O)(=O)c1ccc(NNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,28
CHEMBL36525,180.0,Ki,=,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)c1,37
CHEMBL144818,185.0,Ki,=,NS(=O)(=O)c1ccc(N=C=S)cc1,13
CHEMBL304744,190.0,IC50,=,NS(=O)(=O)CS(=O)(=O)CCCc1ccccc1,17
CHEMBL4750069,191.0,IC50,=,NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(c3ncccn3)CC2)cc1,29
CHEMBL4068479,198.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1c1ccc(S(N)(=O)=O)cc1,37
CHEMBL318047,200.0,Ki,=,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1cccc(S(N)(=O)=O)c1.[O-][Cl+3]([O-])([O-])[O-],33
CHEMBL68840,200.0,IC50,=,CCCCCCCCS(=O)(=O)C(Cl)(Cl)S(N)(=O)=O,18
CHEMBL289952,200.0,IC50,=,CCCCC(O[Si](C)(C)C(C)(C)C)c1csc(S(N)(=O)=O)c1,22
CHEMBL4086863,202.0,IC50,=,CC(C)[C@H](NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,39
CHEMBL4085325,203.0,IC50,=,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=S)Nc1ccc(S(N)(=O)=O)cc1,25
CHEMBL321586,205.0,Ki,=,CCc1cc(-c2ccccc2)cc(CC)[n+]1CC(=O)Nc1cccc(S(N)(=O)=O)c1.[O-][Cl+3]([O-])([O-])[O-],35
CHEMBL170588,210.0,Ki,=,Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],34
CHEMBL4102621,210.0,IC50,=,Cc1cc(C(=O)N2CCC[C@H]2C(=O)O[C@H]2CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C)ccc1S(N)(=O)=O,40
CHEMBL3138487,210.0,Ki,=,C[C@H](CCC(=O)Nc1cccc(S(N)(=O)=O)c1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,37
CHEMBL289672,210.0,Ki,=,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O,37
CHEMBL1276017,210.0,IC50,=,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(NN=C(C(C)=O)C(C)=O)c2)c1-c1ccccc1,43
CHEMBL451547,210.0,IC50,=,Cc1c(S(N)(=O)=O)oc2cc(O)ccc12,15
CHEMBL297706,210.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)ccc1Cl,24
CHEMBL283097,214.0,Ki,=,CCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,17
CHEMBL262389,215.0,Ki,=,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NNc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1,49
CHEMBL101174,215.0,Ki,=,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccccc1S(N)(=O)=O.[O-][Cl+3]([O-])([O-])[O-],33
CHEMBL2408090,217.0,IC50,=,Cc1ccc2oc(=O)c(/C=N/c3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)c(Cl)c2c1,31
CHEMBL590825,220.0,IC50,=,NCc1ccccn1.NS(=O)(=O)c1cc(C(=O)O)c(Cl)cc1Cl,23
CHEMBL169820,220.0,Ki,=,CCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL109153,221.0,Ki,=,CCCC(CCC)C(=O)Nc1cccc(S(N)(=O)=O)c1,20
CHEMBL23591,227.0,Ki,=,CCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,16
CHEMBL342038,230.0,Ki,=,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c(I)c1,25
CHEMBL23285,230.0,Ki,=,CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,17
CHEMBL99641,230.0,Ki,=,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)NNc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],34
CHEMBL278395,232.0,Ki,=,CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,15
CHEMBL4100191,232.0,IC50,=,CC(C)(NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,38
CHEMBL102793,235.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1cccc(S(N)(=O)=O)c1.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL3237494,239.58,IC50,=,NS(=O)(=O)c1cccc(NC(=S)NC(=O)c2ccc(Cl)cc2)c1,23
CHEMBL25600,240.0,Ki,=,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,20
CHEMBL51456,240.0,Ki,=,NS(=O)(=O)c1cc(C(=O)NC(Cc2ccc(O)c(O)c2)C(=O)O)ccc1Cl,27
CHEMBL6852,240.0,Ki,=,Nc1cccc(S(N)(=O)=O)c1,11
CHEMBL111074,240.0,Ki,=,CCCC(CCC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,20
CHEMBL103182,240.0,Ki,=,CCc1cc(-c2ccccc2)cc(CC)[n+]1CC(=O)Nc1ccccc1S(N)(=O)=O.[O-][Cl+3]([O-])([O-])[O-],35
CHEMBL687,246.0,Ki,=,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,14
CHEMBL99958,250.0,Ki,=,Cc1cc(C)[n+](CC(=O)Nc2cccc(S(N)(=O)=O)c2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],28
CHEMBL186335,250.0,IC50,=,NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,16
CHEMBL4071193,250.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1ccc(S(N)(=O)=O)nc1,39
CHEMBL155152,250.0,IC50,=,NS(=O)(=O)c1cc2c(s1)C(O)CC[S+]2[O-],15
CHEMBL4081744,250.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1ccc(S(N)(=O)=O)o1,38
CHEMBL351692,250.0,Ki,=,NS(=O)(=O)c1cccc(NCc2cc(=O)oc3cc(Cl)ccc23)c1,24
CHEMBL286549,250.0,Ki,=,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc1,38
CHEMBL4064401,250.0,IC50,=,C[C@H](NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,37
CHEMBL52542,250.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)ccc1Cl,26
CHEMBL140446,250.0,Ki,=,NS(=O)(=O)c1ccccc1NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,27
CHEMBL299744,250.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)ccc1Cl,25
CHEMBL325321,255.0,Ki,=,CCCC(CCC)C(=O)Nc1ccccc1S(N)(=O)=O,20
CHEMBL23417,258.0,Ki,=,CC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,16
CHEMBL21,260.0,IC50,=,Nc1ccc(S(N)(=O)=O)cc1,11
CHEMBL1276019,260.0,IC50,=,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(NN=C(C(=O)c3ccccc3)C(=O)c3ccccc3)c2)c1-c1ccccc1,53
CHEMBL158660,270.0,Ki,=,NS(=O)(=O)c1ccccc1NCc1cc(=O)oc2cc(Cl)ccc12,24
CHEMBL169903,270.0,Ki,=,CCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],38
CHEMBL100873,275.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1ccccc1S(N)(=O)=O.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL295779,275.0,Ki,=,NC(=O)C[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,22
CHEMBL3137798,275.0,Ki,=,C[C@H](CCC(=O)Nc1ccccc1S(N)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,39
CHEMBL171095,275.0,Ki,=,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],39
CHEMBL162021,275.0,Ki,=,NS(=O)(=O)c1ccc(NNCc2cc(=O)oc3cc(Cl)ccc23)cc1,25
CHEMBL3237492,276.83,IC50,=,NS(=O)(=O)c1cccc(NC(=S)NC(=O)c2ccccc2Cl)c1,23
CHEMBL301071,280.0,Ki,=,CC[C@H](C)[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,22
CHEMBL103346,280.0,Ki,=,Cc1cc(C)[n+](CC(=O)Nc2ccccc2S(N)(=O)=O)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],28
CHEMBL175786,280.0,IC50,=,NS(=O)(=O)OCC1Oc2ccccc2O1,15
CHEMBL4073866,290.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1,45
CHEMBL425287,290.0,IC50,=,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,30
CHEMBL51416,290.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](CO)C(=O)O)ccc1Cl,20
CHEMBL186636,290.0,IC50,=,N/C(S)=N/Nc1ccc(S(N)(=O)=O)cc1,15
CHEMBL320840,290.0,Ki,=,CCc1cc(-c2ccccc2)cc(CC)[n+]1CC(=O)NNc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],36
CHEMBL6705,295.0,Ki,=,Nc1ccccc1S(N)(=O)=O,11
CHEMBL316875,300.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)NNc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],38
CHEMBL322581,300.0,Ki,=,CCCC(CCC)C(=O)NNc1ccc(S(N)(=O)=O)cc1,21
CHEMBL4083620,300.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1cccc(S(N)(=O)=O)c1,39
CHEMBL50881,300.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](CC(=O)O)C(=O)O)ccc1Cl,22
CHEMBL51787,305.0,Ki,=,CC(C)C[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,22
CHEMBL50195,305.0,Ki,=,NC(=O)CC[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,23
CHEMBL2170080,310.0,IC50,=,O=C(NCCCCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)P(=O)(O)O,29
CHEMBL4469527,310.0,IC50,=,CCCS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,22
CHEMBL172567,314.0,Ki,=,CCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],36
CHEMBL100580,320.0,Ki,=,Cc1cc(C)[n+](CC(=O)NNc2ccc(S(N)(=O)=O)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],29
CHEMBL1095856,321.0,IC50,=,CCNCc1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1,23
CHEMBL168383,321.0,Ki,=,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],38
CHEMBL4094577,325.0,IC50,=,C[C@@H](C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C)N(C)C(=O)c1ccc(S(N)(=O)=O)cc1,38
CHEMBL51575,330.0,Ki,=,CC(C)[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,21
CHEMBL549757,331.0,IC50,=,C#CCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,22
CHEMBL48857,340.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)ccc1Cl,23
CHEMBL1276018,340.0,IC50,=,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(N/N=C(\C(C)=O)C(=O)c3ccccc3)c2)c1-c1ccccc1,48
CHEMBL352768,350.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],38
CHEMBL169617,370.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL372231,376.0,IC50,=,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,26
CHEMBL218382,379.0,IC50,=,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,30
CHEMBL120886,380.0,IC50,=,NS(=O)(=O)c1cc(C(=O)O)c(Cl)cc1Cl,15
CHEMBL436400,385.0,Ki,=,NS(=O)(=O)c1ccc(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,29
CHEMBL1095882,386.0,IC50,=,COCCCNCc1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1,26
CHEMBL353693,390.0,Ki,=,CCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL170151,400.0,Ki,=,CCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],35
CHEMBL51437,400.0,Ki,=,NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)ccc1Cl,20
CHEMBL282157,400.0,IC50,=,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,13
CHEMBL67154,400.0,IC50,=,NS(=O)(=O)CS(=O)(=O)c1ccc(O)cc1,15
CHEMBL3604467,403.0,IC50,=,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S+](N)[O-])cc2)ncc1Br,23
CHEMBL141618,410.0,Ki,=,NS(=O)(=O)c1ccc(CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,40
CHEMBL4554647,410.0,IC50,=,O=S(=O)(Oc1ccc(-c2ccc3occc3c2)cc1)c1ccccc1,25
CHEMBL51213,410.0,Ki,=,CSCC[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,22
CHEMBL367035,410.0,IC50,=,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,13
CHEMBL354732,419.0,Ki,=,NS(=O)(=O)c1ccc(CC[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],41
CHEMBL354197,420.0,Ki,=,NS(=O)(=O)c1ccc(CC[n+]2c(-c3ccccc3)cccc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],35
CHEMBL51725,420.0,Ki,=,C[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,19
CHEMBL141049,425.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1,28
CHEMBL142067,430.0,Ki,=,NS(=O)(=O)c1cc(S(N)(=O)=O)c(NS(=O)(=O)C(F)(F)F)c(Cl)c1Cl,24
CHEMBL170145,440.0,Ki,=,CC(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],36
CHEMBL341600,440.0,Ki,=,NS(=O)(=O)c1ccc(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,41
CHEMBL297892,450.0,Ki,=,NS(=O)(=O)c1cc(C(=O)NCC(=O)O)ccc1Cl,18
CHEMBL352592,450.0,Ki,=,NS(=O)(=O)NC1CCCCC1,11
CHEMBL1276016,450.0,IC50,=,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(/N=N/c3ccc(O)cc3)c2)c1-c1ccccc1,43
CHEMBL48697,450.0,Ki,=,NS(=O)(=O)c1cc(C(=O)NCCC(=O)O)ccc1Cl,19
CHEMBL2336904,455.1,IC50,=,NS(=O)(=O)c1ccc(Nc2nnc(-c3cccc(S(N)(=O)=O)c3)c3ccccc23)cc1,31
CHEMBL344237,460.0,Ki,=,NS(=O)(=O)c1ccc(COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,28
CHEMBL355309,472.0,Ki,=,NS(=O)(=O)c1ccc(C[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],40
CHEMBL66465,480.0,IC50,=,CCCCCCCCSCS(N)(=O)=O,14
CHEMBL344181,485.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,28
CHEMBL51517,490.0,Ki,=,NS(=O)(=O)c1cc(C(=O)N[C@@H](CS)C(=O)O)ccc1Cl,20
CHEMBL168431,493.0,Ki,=,NS(=O)(=O)c1ccc(C[n+]2c(-c3ccccc3)cccc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],34
CHEMBL4517453,500.0,IC50,=,Cc1ccc(S(=O)(=O)Oc2ccc(-c3ccc4occc4c3)cc2)cc1,26
CHEMBL3746142,500.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1ccccc1NS(N)(=O)=O,31
CHEMBL140486,500.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(F)c1,19
CHEMBL4059816,500.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)Cc1ccc(S(N)(=O)=O)cc1,40
CHEMBL3291010,504.0,IC50,=,O=P(O)(O)C(NS(=O)(=O)c1ccc(-c2cccs2)cc1)P(=O)(O)O,24
CHEMBL171221,510.0,Ki,=,NS(=O)(=O)c1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],39
CHEMBL3604466,514.0,IC50,=,C[C@H](CO)Nc1nc(Nc2ccc([S+](N)[O-])cc2)ncc1Br,22
CHEMBL51143,520.0,Ki,=,C[C@@H](O)[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,21
CHEMBL374721,526.0,IC50,=,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,26
CHEMBL2376666,530.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(NS(N)(=O)=O)c1,31
CHEMBL342390,540.0,Ki,=,NS(=O)(=O)c1ccc(COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,40
CHEMBL366948,544.0,Ki,=,CCCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],39
CHEMBL2336905,547.0,IC50,=,Cc1ccc(-c2nnc(Nc3ccc(S(N)(=O)=O)cc3)c3ccccc23)cc1S(N)(=O)=O,32
CHEMBL140820,550.0,Ki,=,NS(=O)(=O)c1ccc(CCOS(=O)(=O)C(F)(F)F)cc1,20
CHEMBL138309,550.0,Ki,=,NS(=O)(=O)c1ccc(COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,39
CHEMBL139700,550.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1,40
CHEMBL444683,550.0,IC50,=,CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,51
CHEMBL171625,580.0,Ki,=,CCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],36
CHEMBL2170078,580.0,IC50,=,O=C(NCCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)P(=O)(O)O,27
CHEMBL574,580.0,IC50,=,Cc1ccc(S(N)(=O)=O)cc1,11
CHEMBL1276020,590.0,IC50,=,CCOC(=O)/C(=N/Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)OCC)c2-c2ccccc2)c1)C(=O)c1ccccc1,50
CHEMBL44238,590.0,IC50,=,CCCCNC(C)c1csc(S(N)(=O)=O)c1,16
CHEMBL170041,595.0,Ki,=,CCCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],38
CHEMBL139023,600.0,Ki,=,NS(=O)(=O)c1ccc(CCNS(=O)(=O)C(F)(F)F)cc1,20
CHEMBL2172745,610.0,IC50,=,O=C(NCCNC(=O)P(=O)(O)O)c1ccc(Oc2ccccc2)cc1,25
CHEMBL446175,620.0,Ki,=,CCCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],37
CHEMBL42080,626.0,IC50,=,CCCCC(N)c1csc(S(N)(=O)=O)c1,15
CHEMBL355349,647.0,Ki,=,NS(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,19
CHEMBL141478,650.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(I)c1,28
CHEMBL2392431,670.72,IC50,=,COc1ccc(Cl)cc1CNCCc1ccc(S(N)(=O)=O)cc1,23
CHEMBL1055,677.0,IC50,=,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,22
CHEMBL140643,680.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,40
CHEMBL319437,700.0,IC50,=,COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,19
CHEMBL3747256,700.0,IC50,=,Cc1c(NS(N)(=O)=O)cccc1Oc1cc(F)cc(Nc2ccc(I)cc2F)c1C(N)=O,32
CHEMBL3747359,700.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(NS(N)(=O)=O)c1Cl,32
CHEMBL1375,720.0,IC50,=,O=C(O)c1cc(Cl)ccc1O,11
CHEMBL336691,730.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(Cl)c1,19
CHEMBL2298035,749.28,IC50,=,NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,25
CHEMBL335353,755.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(I)c1,40
CHEMBL69902,800.0,IC50,=,COc1ccc2c(c1)S(=O)(=O)C(S(N)(=O)=O)C2,17
CHEMBL2392434,808.81,IC50,=,CC1=NN(c2cccc(S(N)(=O)=O)c2)C(=O)C1,17
CHEMBL2170077,820.0,IC50,=,O=C(NCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)P(=O)(O)O,26
CHEMBL419006,844.0,Ki,=,CCCC(CCC)C(=O)OCCc1ccc(S(N)(=O)=O)cc1,22
CHEMBL4759737,857.0,IC50,=,NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(C(=O)c3ccco3)CC2)cc1,30
CHEMBL355555,890.0,Ki,=,NS(=O)(=O)NC1C2CC3CC(C2)CC1C3,15
CHEMBL316814,900.0,IC50,=,NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(C(=O)O)c1,20
CHEMBL4538894,908.13,IC50,=,COc1ccc(C(=O)NC(=S)Nc2cccc(S(N)(=O)=O)c2)cc1,24
CHEMBL3237495,949.64,IC50,=,NS(=O)(=O)c1cccc(NC(=S)NC(=O)c2ccc(Cl)cc2Cl)c1,24
CHEMBL408,970.0,IC50,=,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,31
CHEMBL4557523,1040.0,IC50,=,CNS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,21
